customerID,gender,Partner,Dependents,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
7777-UNYHB,Female,Yes,Yes,12,Yes,No,Month-to-month,20.1,232.4,No
5597-GLBUC,Female,No,No,1,Yes,Fiber optic,Month-to-month,85.45,85.45,Yes
7278-CKDNC,Male,No,No,24,Yes,Fiber optic,Month-to-month,80.5,2088.45,No
2748-MYRVK,Female,No,No,63,Yes,Fiber optic,One year,99.9,6137,Yes
8450-UYIBU,Female,No,No,35,No,DSL,Month-to-month,39.85,1434.6,No
2969-VAPYH,Female,No,No,67,Yes,DSL,One year,60.5,3870,No
4822-YCXMX,Male,No,No,25,Yes,Fiber optic,Month-to-month,84.8,2043.45,Yes
7181-OQCUT,Male,No,No,21,Yes,Fiber optic,Month-to-month,103.85,2215,No
8474-UMLNT,Female,No,No,13,Yes,DSL,Month-to-month,67.8,842.25,No
9821-POOTN,Male,Yes,No,35,Yes,Fiber optic,Month-to-month,75.2,2576.2,Yes
3836-FZSDJ,Male,Yes,No,71,Yes,No,Two year,24.85,1901,No
9142-XMYJH,Female,No,No,29,Yes,No,Month-to-month,19.35,601.6,No
6559-ILWKJ,Male,Yes,No,71,No,DSL,Two year,49.35,3515.25,Yes
0187-QSXOE,Male,Yes,No,7,Yes,Fiber optic,Month-to-month,89,605.45,No
7733-UDMTP,Female,No,No,57,No,DSL,Month-to-month,55,3094.05,No
2649-HWLYB,Male,Yes,No,65,Yes,DSL,Two year,76.15,4929.55,No
5214-CHIWJ,Male,No,No,27,Yes,No,One year,20.3,595.05,No
4229-CZMLL,Male,No,No,6,Yes,Fiber optic,Month-to-month,74.9,469.8,Yes
6904-JLBGY,Female,No,No,72,Yes,Fiber optic,Two year,117.35,8436.25,No
2465-BLLEU,Male,No,No,1,Yes,No,Month-to-month,19.75,19.75,No
1685-VAYJF,Male,No,No,11,Yes,DSL,Month-to-month,45.2,492,No
8874-EJNSR,Male,Yes,Yes,39,Yes,No,Two year,25.2,987.95,No
6917-YACBP,Female,No,No,59,Yes,Fiber optic,Month-to-month,89.75,5496.9,No
5049-MUBWG,Male,No,No,26,Yes,DSL,One year,75,1908.35,No
4223-WOZCM,Male,No,No,2,Yes,DSL,Month-to-month,49.95,107.1,No
0769-MURVM,Female,Yes,Yes,72,No,DSL,Two year,65.7,4575.35,No
9253-VIFJQ,Male,Yes,No,65,Yes,DSL,One year,67.05,4309.55,No
7030-FZTFM,Male,Yes,Yes,72,Yes,Fiber optic,Two year,110.9,7922.75,No
9741-YLNTD,Male,No,No,6,Yes,Fiber optic,Month-to-month,87.95,522.35,No
5917-RYRMG,Male,No,No,32,Yes,No,One year,19.8,587.7,No
5120-ZBLAI,Female,Yes,No,50,Yes,DSL,One year,75.7,3876.2,No
1194-BHJYC,Male,Yes,No,61,No,DSL,Two year,62.15,3778.85,No
3663-MITLP,Female,No,No,15,Yes,Fiber optic,Month-to-month,101.25,1457.25,Yes
0906-QVPMS,Male,Yes,No,72,Yes,Fiber optic,Two year,115.15,8349.45,No
9025-ZRPVR,Male,No,No,9,Yes,No,Month-to-month,18.95,185.6,Yes
1905-OEILC,Female,No,No,1,Yes,No,Month-to-month,19.5,19.5,No
7858-GTZSP,Female,No,No,12,Yes,Fiber optic,Month-to-month,86.55,1066.9,No
3285-UCQVC,Female,No,No,37,No,DSL,Month-to-month,28.6,973.55,Yes
6248-BSHKG,Male,Yes,Yes,61,Yes,No,One year,20.4,1226.45,No
4685-TFLLS,Male,Yes,Yes,18,Yes,No,One year,19.8,342.3,No
3470-BTGQO,Male,No,Yes,21,Yes,DSL,Month-to-month,45.65,985.05,No
1209-VFFOC,Male,Yes,Yes,68,No,DSL,Two year,56.4,3948.45,No
8224-DWCKX,Male,No,No,12,Yes,Fiber optic,Month-to-month,73.3,828.05,No
5482-PLVPE,Female,No,No,2,No,DSL,Month-to-month,24.35,41.85,Yes
4553-DVPZG,Female,Yes,No,62,Yes,Fiber optic,Month-to-month,101.35,6164.7,No
4902-OHLSK,Female,No,No,29,Yes,Fiber optic,Month-to-month,98.65,2862.75,Yes
6917-IAYHD,Male,No,Yes,1,No,DSL,Month-to-month,33.6,33.6,No
0495-ZBNGW,Male,Yes,No,5,Yes,Fiber optic,Month-to-month,79.9,343.95,Yes
8620-RJPZN,Female,No,No,1,Yes,No,Month-to-month,20.7,20.7,No
7572-KPVKK,Male,No,Yes,62,Yes,Fiber optic,Two year,104.05,6590.5,No
2642-MAWLJ,Female,Yes,Yes,36,Yes,No,Two year,20.25,717.95,No
2357-COQEK,Female,No,No,28,Yes,Fiber optic,Month-to-month,103.3,2890.65,Yes
7103-ZGVNT,Female,Yes,Yes,69,Yes,DSL,One year,73.7,4885.85,No
3737-GCSPV,Female,Yes,No,11,Yes,Fiber optic,Month-to-month,96.2,1222.05,Yes
2027-WKXMW,Female,Yes,No,63,Yes,Fiber optic,Month-to-month,108.75,6871.7,No
7137-NAXML,Male,No,No,23,Yes,No,One year,20.15,405.6,No
2428-ZMCTB,Male,No,No,10,Yes,No,Month-to-month,19.75,208.25,No
2961-VNFKL,Female,Yes,No,71,Yes,No,Two year,25.95,1801.9,No
1768-HNVGJ,Female,No,No,45,Yes,DSL,Month-to-month,70.05,3062.45,No
6963-KQYQB,Female,Yes,Yes,70,Yes,No,Two year,24.05,1764.75,No
5934-RMPOV,Female,No,Yes,22,Yes,Fiber optic,Month-to-month,84.75,1816.75,No
1207-BLKSA,Female,Yes,Yes,52,Yes,No,Two year,23.05,1255.1,No
4088-YLDSU,Male,Yes,No,55,Yes,Fiber optic,One year,104.15,5743.05,Yes
8316-BBQAY,Female,No,No,65,No,DSL,Two year,59.95,3921.1,No
1166-PQLGG,Female,Yes,Yes,72,Yes,No,Two year,19.55,1463.45,No
3146-JTQHR,Male,Yes,No,10,Yes,No,One year,19.6,189.45,No
4291-YZODP,Female,No,Yes,7,Yes,No,One year,20.05,96.8,No
4395-PZMSN,Male,No,No,5,Yes,Fiber optic,Month-to-month,85.55,408.5,No
6427-FEFIG,Female,Yes,Yes,24,Yes,DSL,Two year,78.6,1846.65,No
0017-IUDMW,Female,Yes,Yes,72,Yes,Fiber optic,Two year,116.8,8456.75,No
8706-HRADD,Male,No,No,21,No,DSL,Month-to-month,43.55,1011.5,No
9955-QOPOY,Male,Yes,No,69,No,DSL,One year,60.8,4263.4,No
4385-ZKVNW,Male,Yes,Yes,44,Yes,DSL,Month-to-month,54.9,2549.1,No
5446-DKWYW,Female,Yes,Yes,61,Yes,DSL,One year,65.2,3965.05,No
2034-CGRHZ,Male,No,No,24,Yes,Fiber optic,Month-to-month,102.95,2496.7,Yes
5797-APWZC,Female,No,No,1,Yes,Fiber optic,Month-to-month,90.6,90.6,Yes
3683-QKIUE,Female,No,No,6,Yes,DSL,Month-to-month,50.8,288.05,Yes
4228-ZGYUW,Male,No,No,4,Yes,Fiber optic,Month-to-month,90.05,368.1,Yes
9031-ZVQPT,Male,Yes,No,72,Yes,Fiber optic,Two year,108.2,7840.6,No
2990-IAJSV,Male,No,No,72,Yes,DSL,Two year,92,6632.75,No
8107-KNCIM,Male,Yes,No,14,Yes,Fiber optic,Month-to-month,75.1,1013.35,No
9027-YFHQJ,Male,No,No,7,Yes,No,Month-to-month,25.05,152.95,No
5176-LDKUH,Female,No,No,48,Yes,Fiber optic,One year,75.15,3772.65,No
4644-OBGFZ,Male,Yes,Yes,55,Yes,No,One year,19.5,1026.35,No
7926-IJOOU,Male,No,No,1,Yes,No,Month-to-month,19.3,19.3,No
6480-YAGIY,Male,No,No,45,Yes,Fiber optic,One year,112.2,5031.85,No
4029-HPFVY,Male,No,No,3,Yes,Fiber optic,Month-to-month,70.3,220.4,No
7602-DBTOU,Female,Yes,No,71,Yes,No,Two year,19.6,1416.5,No
5345-BMKWB,Male,Yes,No,8,Yes,No,Month-to-month,20.25,158.35,No
3519-ZKXGG,Female,Yes,No,3,Yes,Fiber optic,Month-to-month,75.85,256.6,Yes
5457-COLHT,Male,Yes,Yes,69,Yes,DSL,Two year,80.65,5542.55,No
6416-TVAIH,Male,Yes,Yes,1,Yes,Fiber optic,Month-to-month,68.5,68.5,Yes
5451-YHYPW,Female,Yes,No,72,Yes,Fiber optic,Two year,115.75,8443.7,No
5108-ADXWO,Male,No,No,11,Yes,Fiber optic,Month-to-month,73.5,791.75,Yes
7998-WNZEM,Male,No,No,71,Yes,DSL,Two year,80.6,5708.2,No
3066-RRJIO,Female,No,No,1,Yes,Fiber optic,Month-to-month,69.95,69.95,Yes
4664-NJCMS,Female,Yes,No,33,No,DSL,Two year,59.55,2016.3,No
0307-BCOPK,Female,No,No,16,Yes,No,One year,19.05,326.65,No
7629-WFGLW,Female,Yes,No,56,Yes,Fiber optic,One year,95.65,5471.75,No
2542-HYGIQ,Female,No,No,1,Yes,No,Month-to-month,19.95,19.95,No
6715-OFDBP,Male,No,No,5,Yes,DSL,Month-to-month,70.05,346.4,Yes
5016-LIPDW,Male,Yes,Yes,57,Yes,No,One year,19.4,1061.6,No
6481-LXPWL,Male,Yes,Yes,56,No,DSL,One year,36.1,1971.5,No
1567-DSCIC,Male,No,No,8,Yes,Fiber optic,Month-to-month,94,773.65,Yes
2150-UWTFY,Female,Yes,Yes,22,Yes,DSL,Month-to-month,61.15,1422.05,Yes
6124-ACRHJ,Female,No,No,1,Yes,No,Month-to-month,19.75,19.75,No
9362-MWODR,Female,No,Yes,40,Yes,DSL,Month-to-month,64.1,2460.35,No
9975-GPKZU,Male,Yes,Yes,46,Yes,No,Two year,19.75,856.5,No
9625-RZFUK,Male,Yes,Yes,63,Yes,No,Two year,19.7,1275.85,No
5153-LXKDT,Male,Yes,Yes,68,Yes,Fiber optic,Two year,110.2,7467.5,No
5161-UBZXI,Male,Yes,Yes,69,Yes,Fiber optic,Two year,106.35,7261.75,No
1020-JPQOW,Female,Yes,No,56,Yes,Fiber optic,Month-to-month,90.55,5116.6,No
7919-ZODZZ,Female,Yes,Yes,10,Yes,DSL,One year,65.9,660.05,No
0565-JUPYD,Male,No,No,63,Yes,Fiber optic,One year,104.5,6590.8,No
6867-ACCZI,Female,Yes,Yes,24,No,DSL,Two year,52.5,1208.15,No
5939-XAIXZ,Female,No,No,19,Yes,DSL,Month-to-month,56.1,1033.9,No
9054-FOWNV,Male,Yes,Yes,22,Yes,Fiber optic,Month-to-month,88.75,1885.15,No
2683-BPJSO,Male,Yes,No,29,Yes,Fiber optic,Month-to-month,84.45,2467.1,Yes
2157-MXBJS,Male,Yes,No,13,Yes,DSL,One year,75.3,989.45,Yes
8207-VVMYB,Female,Yes,No,70,Yes,No,Two year,26,2006.95,No
9732-EQMWY,Female,Yes,No,49,Yes,Fiber optic,Month-to-month,99.4,5025,No
9360-AHGNL,Female,Yes,No,43,Yes,Fiber optic,One year,109.55,4830.25,Yes
1087-UDSIH,Female,No,No,3,Yes,No,Month-to-month,19.6,59.75,Yes
5269-NRGDP,Male,Yes,Yes,42,Yes,DSL,One year,73.15,3088.25,No
6195-MELTI,Male,No,No,57,Yes,DSL,One year,54.65,3134.7,No
5485-WUYWF,Male,No,No,2,Yes,DSL,Month-to-month,66.4,94.55,Yes
2121-JAFOM,Female,Yes,No,72,Yes,Fiber optic,Two year,115.55,8312.4,No
8818-DOPVL,Female,No,No,46,Yes,Fiber optic,Month-to-month,104.45,4863.85,No
2632-UCGVD,Male,Yes,No,66,Yes,Fiber optic,Month-to-month,100.05,6871.9,Yes
5445-PZWGX,Male,No,No,62,Yes,Fiber optic,One year,102,6529.25,Yes
1227-UDMZR,Female,Yes,No,72,Yes,DSL,Two year,91.15,6637.9,No
5198-HQAEN,Male,Yes,Yes,35,Yes,Fiber optic,One year,89.7,3165.6,No
9170-CCKOU,Male,Yes,No,17,Yes,Fiber optic,Month-to-month,90.2,1454.15,Yes
2167-FQSTQ,Female,Yes,No,72,Yes,DSL,Two year,92.4,6786.1,No
2819-GWENI,Female,Yes,Yes,28,Yes,No,One year,19.9,543,No
1043-YCUTE,Male,Yes,No,56,Yes,No,Two year,25.15,1327.15,Yes
3814-MLAXC,Female,No,No,31,Yes,Fiber optic,Month-to-month,79.85,2404.15,Yes
3572-UUHRS,Male,No,No,45,Yes,No,One year,18.85,867.3,No
2692-PFYTJ,Female,No,No,1,Yes,No,Month-to-month,25.75,25.75,No
1226-UDFZR,Female,No,No,2,Yes,DSL,Month-to-month,49.6,114.7,Yes
5955-EPOAZ,Female,No,No,6,Yes,No,Month-to-month,20.95,109.5,No
6821-JPCDC,Female,Yes,No,48,Yes,Fiber optic,One year,97.05,4692.95,No
8815-LMFLX,Male,Yes,Yes,25,Yes,No,Month-to-month,25.4,546.85,No
9135-HSWOC,Male,Yes,Yes,64,Yes,No,Two year,19.7,1274.05,No
8582-KRHPJ,Male,No,No,50,No,DSL,Month-to-month,35,1782.4,No
5811-IWXYM,Female,Yes,Yes,52,Yes,Fiber optic,One year,101.25,5301.1,No
7044-YAACC,Male,Yes,No,4,Yes,Fiber optic,Month-to-month,70.2,280.35,No
8189-XRIKE,Female,No,No,32,Yes,Fiber optic,Month-to-month,90.95,2897.95,No
1506-YJTYT,Male,Yes,Yes,45,Yes,DSL,Two year,73.85,3371,No
4123-DVHPH,Male,Yes,No,9,Yes,Fiber optic,Month-to-month,88.05,801.3,No
6425-YQLLO,Female,Yes,No,66,Yes,Fiber optic,One year,105.95,6975.25,Yes
5442-UTCVD,Male,No,Yes,3,Yes,Fiber optic,Month-to-month,91.85,257.05,Yes
2228-BZDEE,Female,No,No,54,Yes,No,Two year,20.1,1079.45,No
7734-DBOAI,Female,Yes,Yes,1,No,DSL,Month-to-month,40.1,40.1,Yes
2789-CZANW,Female,Yes,Yes,64,Yes,Fiber optic,Two year,110.3,6997.3,No
2091-RFFBA,Female,No,No,31,Yes,Fiber optic,Month-to-month,73.9,2217.15,Yes
2114-MGINA,Female,No,No,14,Yes,Fiber optic,Month-to-month,89.8,1129.1,Yes
7596-LDUXP,Female,No,No,12,Yes,Fiber optic,One year,85.15,979.05,No
3740-RLMVT,Male,Yes,No,67,Yes,DSL,One year,60.95,4119.4,No
4489-SNOJF,Female,Yes,Yes,35,Yes,DSL,Month-to-month,72.25,2568.55,Yes
2192-OZITF,Female,No,No,45,Yes,DSL,Two year,73.55,3349.1,No
5651-CPDND,Male,No,No,10,Yes,DSL,Month-to-month,46,492.1,No
2186-QZEYA,Female,No,No,29,Yes,DSL,Month-to-month,58.55,1718.95,No
1131-ALZWV,Female,No,No,24,Yes,No,One year,24.6,605.25,No
7729-XBTWX,Male,Yes,Yes,66,Yes,No,Two year,19.75,1344.5,No
9134-WYRVP,Male,No,No,51,Yes,Fiber optic,One year,86.35,4267.15,No
3284-SVCRO,Female,Yes,No,45,Yes,No,Two year,25.5,1121.05,No
9732-OUYRN,Female,Yes,No,49,Yes,No,One year,19,918.7,No
0559-CKHUS,Female,Yes,No,29,Yes,No,Two year,19.55,521.8,No
2931-SVLTV,Male,Yes,Yes,40,Yes,Fiber optic,Month-to-month,110.1,4469.1,No
6899-PPEEA,Female,No,No,37,Yes,Fiber optic,Month-to-month,96.55,3580.3,Yes
7504-UWHNB,Male,No,No,25,Yes,Fiber optic,Month-to-month,69.75,1729.35,No
2582-FFFZR,Female,No,No,22,No,DSL,Month-to-month,50.6,1073.3,No
8908-NMQTX,Male,No,No,72,No,DSL,Two year,65.6,4566.5,No
2187-LZGPL,Female,No,No,7,No,DSL,Month-to-month,40.1,293.3,Yes
1431-AIDJQ,Male,Yes,Yes,33,Yes,DSL,Two year,82.1,2603.1,No
6288-LBEAR,Female,No,No,23,Yes,Fiber optic,Month-to-month,79.1,1783.75,No
4597-NUCQV,Male,No,No,24,Yes,Fiber optic,Month-to-month,101.25,2440.15,Yes
9019-QVLZD,Female,No,No,1,Yes,Fiber optic,Month-to-month,79.55,79.55,Yes
8413-YNHNV,Male,No,No,69,Yes,DSL,Two year,90.65,6322.1,No
5808-TOTXO,Female,No,Yes,3,Yes,No,One year,20.55,57.4,No
4369-NYSCF,Male,No,No,56,Yes,DSL,One year,75.75,4284.65,No
6333-YDVLT,Male,No,No,65,Yes,Fiber optic,One year,110,7138.65,No
5324-KTGCG,Male,Yes,No,71,Yes,No,One year,20.85,1539.75,No
5599-HVLTW,Female,No,No,14,Yes,Fiber optic,Month-to-month,80.35,1058.1,No
7394-LWLYN,Female,No,No,2,Yes,Fiber optic,Month-to-month,70.15,123.8,No
3707-LRWZD,Female,No,No,32,Yes,Fiber optic,One year,84.05,2781.85,Yes
6873-UDNLD,Male,No,No,40,Yes,DSL,Month-to-month,67.45,2731,No
2700-LUEVA,Male,No,No,1,Yes,No,Month-to-month,20.75,20.75,No
1455-ESIQH,Male,No,No,1,Yes,Fiber optic,Month-to-month,89.1,89.1,Yes
0958-YHXGP,Female,No,No,7,Yes,Fiber optic,Month-to-month,69.9,497.3,No
1101-SSWAG,Female,Yes,No,15,Yes,DSL,Month-to-month,51.1,711.15,No
2979-SXESE,Female,Yes,Yes,17,Yes,Fiber optic,Month-to-month,94.4,1607.2,Yes
4013-TLDHQ,Male,No,No,19,Yes,Fiber optic,Month-to-month,78.25,1490.95,Yes
5743-KHMNA,Male,No,No,71,Yes,No,Two year,25.55,1898.1,No
4194-FJARJ,Female,Yes,Yes,54,Yes,DSL,Two year,60,3273.95,No
5325-UWTWJ,Male,Yes,No,31,Yes,Fiber optic,Month-to-month,90.55,2929.75,No
3969-GYXEL,Female,No,No,11,Yes,Fiber optic,Month-to-month,76.4,838.7,No
9208-OLGAQ,Female,No,No,18,Yes,Fiber optic,Month-to-month,84.95,1443.65,No
3244-CQPHU,Female,No,No,72,Yes,Fiber optic,Two year,110.1,7746.7,No
2674-MLXMN,Female,No,No,71,Yes,Fiber optic,Month-to-month,99.65,6951.15,No
9708-HPXWZ,Male,No,No,5,No,DSL,Month-to-month,45.4,214.75,No
6992-TKNYO,Male,Yes,No,38,Yes,DSL,One year,69,2669.45,No
4468-YDOVK,Male,No,Yes,5,Yes,DSL,Month-to-month,48.65,235.2,No
3754-DXMRT,Male,No,No,2,Yes,DSL,Month-to-month,44.15,92.65,Yes
5792-JALQC,Female,No,No,52,Yes,DSL,Two year,59.85,3103.25,No
7130-VTEWQ,Female,No,No,8,Yes,Fiber optic,Month-to-month,75.75,606.25,Yes
2200-DSAAL,Female,No,No,68,Yes,DSL,Two year,80.65,5330.2,No
4302-ZYFEL,Male,Yes,Yes,69,Yes,No,One year,20.55,1403.1,No
9351-LZYGF,Female,Yes,No,42,Yes,DSL,Month-to-month,66.4,2727.8,No
4366-CTOUZ,Female,No,No,50,Yes,Fiber optic,Two year,100.2,5038.45,No
6121-VZNQB,Female,No,No,1,Yes,No,Month-to-month,19.1,19.1,Yes
7903-CMPEY,Male,Yes,No,1,Yes,Fiber optic,Month-to-month,80.3,80.3,Yes
1518-OMDIK,Male,Yes,No,33,Yes,DSL,Month-to-month,44.55,1462.6,No
6671-NGWON,Female,No,No,7,Yes,No,Month-to-month,20.35,150.6,No
0595-ITUDF,Male,Yes,Yes,64,Yes,Fiber optic,Month-to-month,91.8,5960.5,No
6996-KNSML,Female,No,No,1,Yes,Fiber optic,Month-to-month,74.9,74.9,Yes
1955-IBMMB,Male,No,No,59,Yes,No,Two year,20.2,1192.3,No
0096-BXERS,Female,Yes,No,6,Yes,DSL,Month-to-month,50.35,314.55,No
3806-YAZOV,Female,No,No,3,Yes,No,Month-to-month,18.8,56,No
7998-ZLXWN,Female,Yes,No,15,Yes,No,Month-to-month,20.45,330.8,No
6253-WRFHY,Male,Yes,Yes,13,Yes,DSL,One year,64.75,877.35,No
9133-AYJZG,Female,No,No,23,Yes,Fiber optic,Month-to-month,98.7,2249.1,No
2675-OTVVJ,Male,Yes,No,31,Yes,Fiber optic,Month-to-month,89.45,2807.65,No
8680-CGLTP,Male,No,No,29,Yes,DSL,One year,58.75,1696.2,No
8430-TWCBX,Female,Yes,No,49,Yes,No,One year,20.7,1032.05,No
5018-GWURO,Female,Yes,No,56,Yes,Fiber optic,Month-to-month,85.6,4902.8,No
6741-QRLUP,Female,No,No,63,Yes,DSL,Two year,80.3,4995.35,No
4737-HOBAX,Male,Yes,No,63,Yes,DSL,Two year,79.8,5034.05,No
0537-QYZZN,Male,Yes,Yes,24,Yes,Fiber optic,Month-to-month,79.85,1857.75,No
3340-QBBFM,Male,Yes,No,36,Yes,DSL,One year,54.1,1992.85,No
1704-NRWYE,Female,No,No,9,Yes,Fiber optic,Month-to-month,80.85,751.65,Yes
2592-SEIFQ,Male,No,No,3,No,DSL,Month-to-month,24.75,66.95,Yes
8200-KLNYW,Female,Yes,No,21,Yes,DSL,One year,80.9,1714.95,No
3372-CDXFJ,Male,Yes,Yes,13,Yes,No,One year,24.5,343.6,No
4781-ZXYGU,Male,Yes,Yes,1,Yes,No,Month-to-month,20.15,20.15,No
7632-YUTXB,Female,Yes,Yes,25,Yes,No,One year,20.05,520.1,No
2718-YSKCS,Male,Yes,Yes,71,Yes,No,Two year,19.6,1387.45,No
9896-UYMIE,Male,No,No,66,Yes,Fiber optic,One year,114.3,7383.7,No
0853-NWIFK,Female,No,No,45,Yes,Fiber optic,One year,100.3,4483.95,No
8212-CRQXP,Female,Yes,No,22,Yes,Fiber optic,Month-to-month,80,1706.45,No
6980-CDGFC,Female,Yes,No,67,Yes,No,One year,20.85,1327.4,No
7691-XVTZH,Female,Yes,No,68,Yes,Fiber optic,Two year,89.95,5974.3,No
2520-SGTTA,Female,Yes,Yes,0,Yes,No,Two year,20, ,No
7481-ATQQS,Female,No,No,49,Yes,Fiber optic,Month-to-month,90.85,4515.85,Yes
2277-VWCNI,Female,No,No,4,Yes,DSL,Month-to-month,48.75,179.85,No
1088-CNNKB,Male,Yes,No,63,Yes,DSL,One year,80,5040.2,No
8642-GVWRF,Female,Yes,No,2,Yes,Fiber optic,Month-to-month,79.7,165,Yes
1930-BZLHI,Male,No,No,21,Yes,No,One year,20.35,422.7,No
3400-ESFUW,Male,Yes,Yes,55,Yes,DSL,Two year,57.55,3046.4,Yes
5868-YTYKS,Male,No,Yes,1,Yes,No,Month-to-month,20.25,20.25,No
3525-DVKFN,Female,No,No,17,Yes,No,Two year,19.4,358.05,No
1482-OXZSY,Male,No,No,30,Yes,Fiber optic,Month-to-month,100.4,2936.25,No
0377-JBKKT,Male,Yes,Yes,22,Yes,DSL,Month-to-month,57.95,1271.8,No
5778-BVOFB,Female,No,No,9,Yes,DSL,Month-to-month,59.5,530.05,No
3373-YZZYM,Male,Yes,Yes,1,Yes,No,Month-to-month,19.2,19.2,No
2057-ZBLPD,Female,Yes,No,21,Yes,Fiber optic,Month-to-month,86.5,1808.7,Yes
0228-MAUWC,Male,No,No,19,Yes,DSL,Month-to-month,59.55,1144.6,No
5502-RLUYV,Female,Yes,Yes,69,Yes,Fiber optic,Month-to-month,103.95,7446.9,Yes
0023-HGHWL,Male,No,No,1,No,DSL,Month-to-month,25.1,25.1,Yes
7663-YJHSN,Female,Yes,No,72,Yes,Fiber optic,Two year,103.95,7556.9,No
4915-BFSXL,Male,Yes,Yes,70,Yes,DSL,Two year,68.95,4858.7,No
3086-RUCRN,Female,No,No,66,Yes,Fiber optic,Month-to-month,103.1,6595,No
5215-LNLDJ,Female,Yes,Yes,7,No,DSL,Month-to-month,24.7,149.05,No
7576-JMYWV,Female,Yes,Yes,46,Yes,Fiber optic,Month-to-month,110.2,4972.1,No
9039-RBEEE,Male,No,No,39,No,DSL,Month-to-month,48.95,1880.85,Yes
0257-KXZGU,Female,Yes,Yes,32,Yes,DSL,Month-to-month,62.45,2045.55,No
1307-ATKGB,Male,No,No,24,Yes,Fiber optic,Month-to-month,89.55,2187.15,No
8417-FMLZI,Male,Yes,Yes,6,Yes,Fiber optic,Month-to-month,83.55,477.55,Yes
3714-XPXBW,Female,No,No,37,Yes,DSL,Month-to-month,78.9,2976.95,No
1850-AKQEP,Male,No,Yes,8,Yes,No,Month-to-month,20.35,178.7,No
2824-DXNKN,Female,Yes,Yes,72,Yes,DSL,Two year,71.45,5025.85,No
5227-JSCFE,Male,Yes,No,71,No,DSL,Two year,46.35,3353.4,No
0848-ZGQIJ,Female,Yes,No,16,Yes,Fiber optic,Month-to-month,94.65,1461.15,No
3621-CHYVB,Female,Yes,No,57,No,DSL,Month-to-month,49.9,2782.4,No
8042-RNLKO,Male,No,No,66,Yes,No,One year,25.45,1699.15,No
1792-UXAFY,Female,No,No,17,Yes,Fiber optic,Month-to-month,89.15,1496.9,Yes
5372-FBKBN,Female,No,Yes,21,Yes,No,Month-to-month,20.75,452.2,No
0420-TXVSG,Male,Yes,No,66,Yes,DSL,Two year,66.1,4428.45,No
6217-TOWGS,Female,Yes,No,17,Yes,DSL,Month-to-month,75.4,1322.55,No
0515-YPMCW,Male,No,Yes,1,Yes,Fiber optic,Month-to-month,70.45,70.45,Yes
0378-XSZPU,Male,Yes,No,58,Yes,DSL,One year,60.3,3563.8,Yes
1045-LTCYT,Female,Yes,Yes,8,Yes,No,Month-to-month,21.05,139.75,No
1544-JJMYL,Male,No,No,27,Yes,DSL,One year,69.35,1927.3,No
4636-JGAAI,Male,Yes,No,34,Yes,Fiber optic,Month-to-month,88.85,3000.25,No
6874-SGLHU,Male,No,No,30,Yes,Fiber optic,One year,97,3021.3,No
5951-AOFIH,Male,No,No,33,Yes,DSL,Month-to-month,66.4,2245.4,No
4729-XKASR,Male,No,Yes,1,No,DSL,Month-to-month,24.75,24.75,Yes
3059-NGMXB,Male,Yes,Yes,14,Yes,DSL,Month-to-month,69.2,944.65,No
8652-YHIYU,Female,No,Yes,16,Yes,Fiber optic,One year,79.5,1264.2,No
5278-PNYOX,Female,No,No,49,Yes,Fiber optic,Two year,100.65,4917.75,No
5449-FIBXJ,Male,Yes,Yes,19,Yes,Fiber optic,Month-to-month,103.3,2012.7,Yes
3486-HOOGQ,Female,Yes,Yes,70,Yes,DSL,Two year,79.7,5743.3,No
5061-PBXFW,Female,Yes,Yes,32,Yes,DSL,Month-to-month,61.4,1864.65,No
8630-FJLIB,Female,No,No,18,Yes,Fiber optic,Month-to-month,69.8,1221.65,No
3891-NLXJB,Male,No,No,37,No,DSL,Two year,40.55,1390.85,No
4749-OJKQU,Female,No,No,4,Yes,Fiber optic,Month-to-month,75.65,302.35,No
0577-WHMEV,Female,Yes,No,16,Yes,Fiber optic,Month-to-month,90.7,1374.9,No
5453-AXEPF,Male,Yes,No,17,Yes,Fiber optic,Month-to-month,80.5,1336.9,No
3639-XJHKQ,Female,No,Yes,19,Yes,DSL,Month-to-month,60.6,1297.8,No
3716-LRGXK,Male,Yes,No,60,Yes,Fiber optic,Two year,101.15,6067.4,No
2263-SFSQZ,Male,Yes,Yes,51,Yes,No,Two year,24.95,1222.25,No
9950-MTGYX,Male,Yes,Yes,28,Yes,No,Two year,20.3,487.95,No
3397-AVTKU,Male,No,No,43,Yes,DSL,Two year,60,2548.55,No
4825-FUREZ,Male,Yes,No,42,Yes,No,Two year,20.25,835.5,No
9837-BMCLM,Male,No,No,3,Yes,Fiber optic,Month-to-month,78.5,242.05,Yes
2672-OJQZP,Female,No,No,1,Yes,DSL,Month-to-month,44.75,44.75,No
0137-UDEUO,Female,No,No,3,Yes,No,Month-to-month,19.85,63.75,Yes
3134-DSHVC,Female,No,No,63,Yes,Fiber optic,Two year,98,6218.45,No
6161-UUUTA,Male,No,No,3,Yes,Fiber optic,Month-to-month,79.9,260.9,Yes
7821-DPRQE,Male,Yes,No,68,Yes,Fiber optic,Month-to-month,107.7,7320.9,No
6543-XRMYR,Female,No,No,30,Yes,Fiber optic,Month-to-month,99.7,2967.35,Yes
2001-EWBQU,Female,No,No,60,Yes,Fiber optic,Two year,104.7,6333.8,No
